id,fruit
DEBE01YYK0001yf0,banana
DEBE01YYK0001xZ7,banana
DEBE01YYK0001xqJ,banana
DEBE01YYK0001yts,banana
DEBE01YYK0001xvT,apple
DEBE01YYK0001xYI,gooseberry
DEBE01YYK0001yAz,banana
DEBE01YYK0001yi6,apple
DEBE01YYK0001x1Q,gooseberry
DEBE01YYK0001y0w,banana
DEBE01YYK0001xMR,banana
DEBE01YYK0001y7a,banana
DEBE01YYK0001zEF,apple
DEBE01YYK0001zBj,apple
DEBE01YYK0001ynG,pear
DEBE01YYK0001yyj,pear
DEBE01YYK0001xOn,pear
DEBE01YYK0001yYM,banana
DEBE01YYK0001yvr,kiwi
DEBE01YYK0001xQc,pear
DEBE01YYK0001ygJ,pear
DEBE01YYK0001xfN,kiwi
DEBE01YYK0001xVn,kiwi
DEBE01YYK0001xPq,kiwi
DEBE01YYK0001x0m,pear
DEBE01YYK0001xK5,gooseberry
DEBE01YYK0001xm5,apple
DEBE01YYK0001yJn,gooseberry
DEBE01YYK0001yL9,gooseberry
DEBE01YYK0001zAJ,pear
DEBE01YYK0001xuA,gooseberry
DEBE01YYK0001zBz,kiwi
DEBE01YYK0001xlL,apple
DEBE01YYK0001yHu,apple
DEBE01YYK0001xiR,kiwi
DEBE01YYK0001yo0,kiwi
DEBE01YYK0001xUz,apple
DEBE01YYK0001xWZ,pear
DEBE01YYK0001yf9,pear
DEBE01YYK0001y1x,kiwi
DEBE01YYK0001xst,gooseberry
DEBE01YYK0001xj1,gooseberry
DEBE01YYK0001xZp,pear
DEBE01YYK0001yPK,pear
DEBE01YYK0001xm2,kiwi
DEBE01YYK0001xma,apple
DEBE01YYK0001xPa,banana
DEBE01YYK0001y3h,apple
DEBE01YYK0001zEy,kiwi
DEBE01YYK0001xlj,apple
DEBE01YYK0001x2j,apple
DEBE01YYK0001xGu,banana
DEBE01YYK0001xKL,pear
DEBE01YYK0001xkD,kiwi
DEBE01YYK0001x4U,kiwi
DEBE01YYK0001x0A,pear
DEBE01YYK0001yb2,gooseberry
DEBE01YYK0001ys3,banana
DEBE01YYK0001xRJ,apple
DEBE01YYK0001y7M,pear
DEBE01YYK0001ylP,banana
DEBE01YYK0001z5r,banana
DEBE01YYK0001yEa,kiwi
DEBE01YYK0001z0y,apple
DEBE01YYK0001y6j,banana
DEBE01YYK0001z47,kiwi
DEBE01YYK0001yF6,pear
DEBE01YYK0001xJQ,gooseberry
DEBE01YYK0001yT8,gooseberry
DEBE01YYK0001ynv,kiwi
DEBE01YYK0001z44,banana
DEBE01YYK0001x4L,kiwi
DEBE01YYK0001xtl,pear
DEBE01YYK0001y5A,pear
DEBE01YYK0001x3s,gooseberry
DEBE01YYK0001yeU,pear
DEBE01YYK0001yQN,pear
DEBE01YYK0001ylC,pear
DEBE01YYK0001xxS,pear
DEBE01YYK0001yz6,gooseberry
DEBE01YYK0001xZk,pear
DEBE01YYK0001yK9,kiwi
DEBE01YYK0001zA1,pear
DEBE01YYK0001xWy,gooseberry
DEBE01YYK0001z7r,gooseberry
DEBE01YYK0001xNk,kiwi
DEBE01YYK0001xFQ,gooseberry
DEBE01YYK0001yMC,apple
DEBE01YYK0001xeM,banana
DEBE01YYK0001yFi,gooseberry
DEBE01YYK0001yQY,apple
DEBE01YYK0001xs5,kiwi
DEBE01YYK0001yTD,kiwi
DEBE01YYK0001xzr,kiwi
DEBE01YYK0001x1T,gooseberry
DEBE01YYK0001yDF,gooseberry
DEBE01YYK0001y2g,apple
DEBE01YYK0001zEM,banana
DEBE01YYK0001zBs,gooseberry
DEBE01YYK0001xuv,gooseberry
DEBE01YYK0001yAq,banana
DEBE01YYK0001zDv,gooseberry
DEBE01YYK0001xAs,apple
DEBE01YYK0001xeT,gooseberry
DEBE01YYK0001yF4,kiwi
DEBE01YYK0001yAf,gooseberry
DEBE01YYK0001zAO,kiwi
DEBE01YYK0001yvX,banana
DEBE01YYK0001xRq,banana
DEBE01YYK0001yYj,kiwi
DEBE01YYK0001xm4,pear
DEBE01YYK0001yRU,pear
DEBE01YYK0001xPs,apple
DEBE01YYK0001yDi,gooseberry
DEBE01YYK0001xIp,gooseberry
DEBE01YYK0001ycF,kiwi
DEBE01YYK0001xwU,apple
DEBE01YYK0001xYn,pear
DEBE01YYK0001y3t,kiwi
DEBE01YYK0001yeR,apple
DEBE01YYK0001yHa,apple
DEBE01YYK0001yfe,apple
DEBE01YYK0001ydJ,kiwi
DEBE01YYK0001yIV,kiwi
DEBE01YYK0001xvZ,gooseberry
DEBE01YYK0001xWE,gooseberry
DEBE01YYK0001y5C,kiwi
DEBE01YYK0001yLm,banana
DEBE01YYK0001zDO,banana
DEBE01YYK0001x3w,apple
DEBE01YYK0001xg4,banana
DEBE01YYK0001yy1,banana
DEBE01YYK0001xnG,pear
DEBE01YYK0001ymY,pear
DEBE01YYK0001xh7,banana
DEBE01YYK0001xLt,kiwi
DEBE01YYK0001yOc,gooseberry
DEBE01YYK0001zB2,apple
DEBE01YYK0001yXg,pear
DEBE01YYK0001ymo,gooseberry
DEBE01YYK0001xm0,gooseberry
DEBE01YYK0001x8h,apple
DEBE01YYK0001zF4,apple
DEBE01YYK0001xb7,apple
DEBE01YYK0001z05,gooseberry
DEBE01YYK0001yeE,kiwi
DEBE01YYK0001y3T,pear
DEBE01YYK0001y9h,apple
DEBE01YYK0001ywQ,kiwi
DEBE01YYK0001yxs,kiwi
DEBE01YYK0001z4k,banana
DEBE01YYK0001xsi,apple
DEBE01YYK0001yQF,apple
DEBE01YYK0001wzM,banana
DEBE01YYK0001xlp,banana
DEBE01YYK0001ypV,pear
DEBE01YYK0001ygT,pear
DEBE01YYK0001yPH,banana
DEBE01YYK0001x4d,apple
DEBE01YYK0001z8F,apple
DEBE01YYK0001xFj,banana
DEBE01YYK0001xtJ,pear
DEBE01YYK0001xLm,gooseberry
DEBE01YYK0001xmO,gooseberry
DEBE01YYK0001yrj,pear
DEBE01YYK0001ylV,banana
DEBE01YYK0001xB8,kiwi
DEBE01YYK0001z9N,banana
DEBE01YYK0001xC2,pear
DEBE01YYK0001xoY,gooseberry
DEBE01YYK0001ykU,apple
DEBE01YYK0001ymt,banana
DEBE01YYK0001xzF,apple
DEBE01YYK0001xOH,apple
DEBE01YYK0001yvy,apple
DEBE01YYK0001yBD,kiwi
DEBE01YYK0001yBe,apple
DEBE01YYK0001xas,apple
DEBE01YYK0001yvi,apple
DEBE01YYK0001xEg,pear
DEBE01YYK0001xXJ,apple
DEBE01YYK0001yFz,banana
DEBE01YYK0001xV5,pear
DEBE01YYK0001x8X,gooseberry
DEBE01YYK0001x8e,gooseberry
DEBE01YYK0001y2z,pear
DEBE01YYK0001z34,pear
DEBE01YYK0001xFy,banana
DEBE01YYK0001xlw,banana
DEBE01YYK0001xVI,banana
DEBE01YYK0001yCP,pear
DEBE01YYK0001xfq,pear
DEBE01YYK0001x26,kiwi
DEBE01YYK0001xfU,banana
DEBE01YYK0001y0J,kiwi
DEBE01YYK0001z0E,apple
DEBE01YYK0001ypC,pear
DEBE01YYK0001xee,apple
DEBE01YYK0001xye,apple
DEBE01YYK0001z3T,pear
DEBE01YYK0001xEN,banana
DEBE01YYK0001xdE,pear
DEBE01YYK0001zAa,banana
DEBE01YYK0001yAc,apple
DEBE01YYK0001yFH,pear
DEBE01YYK0001yKq,kiwi
DEBE01YYK0001yXY,pear
DEBE01YYK0001z2K,pear
DEBE01YYK0001y0V,banana
DEBE01YYK0001yhN,apple
DEBE01YYK0001xhJ,kiwi
DEBE01YYK0001yvJ,pear
DEBE01YYK0001yXO,pear
DEBE01YYK0001xQy,banana
DEBE01YYK0001yyq,pear
DEBE01YYK0001yuL,apple
DEBE01YYK0001ylY,gooseberry
DEBE01YYK0001z0a,pear
DEBE01YYK0001z7a,kiwi
DEBE01YYK0001x83,banana
DEBE01YYK0001xYO,kiwi
DEBE01YYK0001ypG,kiwi
DEBE01YYK0001y9W,gooseberry
DEBE01YYK0001yUy,kiwi
DEBE01YYK0001xFx,apple
DEBE01YYK0001yey,banana
DEBE01YYK0001yML,banana
DEBE01YYK0001ywy,gooseberry
DEBE01YYK0001yqQ,apple
DEBE01YYK0001yqP,pear
DEBE01YYK0001ybl,kiwi
DEBE01YYK0001yVb,gooseberry
DEBE01YYK0001ydH,apple
DEBE01YYK0001xVh,apple
DEBE01YYK0001yUm,gooseberry
DEBE01YYK0001yhe,pear
DEBE01YYK0001z6j,pear
DEBE01YYK0001xJH,apple
DEBE01YYK0001zD7,pear
DEBE01YYK0001yeD,gooseberry
DEBE01YYK0001yp2,pear
DEBE01YYK0001ymc,pear
DEBE01YYK0001y94,banana
DEBE01YYK0001xwO,apple
DEBE01YYK0001xpR,gooseberry
DEBE01YYK0001yrT,gooseberry
DEBE01YYK0001ycY,pear
DEBE01YYK0001yfX,pear
DEBE01YYK0001yI4,banana
DEBE01YYK0001xH2,kiwi
DEBE01YYK0001yt1,apple
DEBE01YYK0001ywj,gooseberry
DEBE01YYK0001yp8,apple
DEBE01YYK0001xKD,banana
DEBE01YYK0001yZq,kiwi
DEBE01YYK0001xqr,pear
DEBE01YYK0001xgd,banana
DEBE01YYK0001x7m,kiwi
DEBE01YYK0001xLF,kiwi
DEBE01YYK0001xHu,gooseberry
DEBE01YYK0001xyH,banana
DEBE01YYK0001xdN,pear
DEBE01YYK0001xbO,banana
DEBE01YYK0001xIa,gooseberry
DEBE01YYK0001xQ9,gooseberry
DEBE01YYK0001yJx,apple
DEBE01YYK0001ywg,apple
DEBE01YYK0001z2Q,pear
DEBE01YYK0001z9z,kiwi
DEBE01YYK0001z0q,kiwi
DEBE01YYK0001yXE,kiwi
DEBE01YYK0001xxA,gooseberry
DEBE01YYK0001xUl,banana
DEBE01YYK0001xGX,banana
DEBE01YYK0001yMF,banana
DEBE01YYK0001xMN,gooseberry
DEBE01YYK0001xR3,banana
DEBE01YYK0001yXB,gooseberry
DEBE01YYK0001x4u,gooseberry
DEBE01YYK0001yF1,gooseberry
DEBE01YYK0001zCY,apple
DEBE01YYK0001ywd,banana
DEBE01YYK0001yXt,gooseberry
DEBE01YYK0001xZQ,banana
DEBE01YYK0001ypb,apple
DEBE01YYK0001xM0,kiwi
DEBE01YYK0001ytf,banana
DEBE01YYK0001y3a,kiwi
DEBE01YYK0001xWw,pear
DEBE01YYK0001xLf,apple
DEBE01YYK0001xDG,apple
DEBE01YYK0001xC9,kiwi
DEBE01YYK0001xe1,pear
DEBE01YYK0001xwI,banana
DEBE01YYK0001xR0,apple
DEBE01YYK0001yCe,kiwi
DEBE01YYK0001y2W,gooseberry
DEBE01YYK0001xx1,apple
DEBE01YYK0001z2n,pear
DEBE01YYK0001xl6,apple
DEBE01YYK0001zAq,banana
DEBE01YYK0001yoX,pear
DEBE01YYK0001z9f,pear
DEBE01YYK0001yhF,apple
DEBE01YYK0001ytc,apple
DEBE01YYK0001xqf,pear
DEBE01YYK0001yrG,gooseberry
DEBE01YYK0001yfK,pear
DEBE01YYK0001xd8,kiwi
DEBE01YYK0001yPl,banana
DEBE01YYK0001yvF,banana
DEBE01YYK0001xKd,kiwi
DEBE01YYK0001x1D,banana
DEBE01YYK0001xV3,kiwi
DEBE01YYK0001yZ7,apple
DEBE01YYK0001xpT,banana
DEBE01YYK0001xTc,kiwi
DEBE01YYK0001xWe,banana
DEBE01YYK0001xTS,pear
DEBE01YYK0001ynM,gooseberry
DEBE01YYK0001xPB,banana
DEBE01YYK0001y13,apple
DEBE01YYK0001ysS,pear
DEBE01YYK0001ylx,pear
DEBE01YYK0001xaX,gooseberry
DEBE01YYK0001wzy,pear
DEBE01YYK0001y06,banana
DEBE01YYK0001y6q,apple
DEBE01YYK0001xsM,gooseberry
DEBE01YYK0001xVX,apple
DEBE01YYK0001xbn,kiwi
DEBE01YYK0001xFu,pear
DEBE01YYK0001xaP,pear
DEBE01YYK0001xtn,pear
DEBE01YYK0001xeI,banana
DEBE01YYK0001y8O,apple
DEBE01YYK0001wz9,gooseberry
DEBE01YYK0001y5L,apple
DEBE01YYK0001yUz,apple
DEBE01YYK0001yCB,banana
DEBE01YYK0001z0H,banana
DEBE01YYK0001xUf,kiwi
DEBE01YYK0001yZR,gooseberry
DEBE01YYK0001zCz,kiwi
DEBE01YYK0001xZw,kiwi
DEBE01YYK0001ytI,kiwi
DEBE01YYK0001x3S,gooseberry
DEBE01YYK0001xUH,pear
DEBE01YYK0001yVG,apple
DEBE01YYK0001xhs,kiwi
DEBE01YYK0001zDU,kiwi
DEBE01YYK0001yDG,pear
DEBE01YYK0001yEe,apple
DEBE01YYK0001xtV,pear
DEBE01YYK0001yCh,banana
DEBE01YYK0001z8r,banana
DEBE01YYK0001yC6,kiwi
DEBE01YYK0001xZA,gooseberry
DEBE01YYK0001xUi,apple
DEBE01YYK0001z7V,kiwi
DEBE01YYK0001y57,pear
DEBE01YYK0001xya,apple
DEBE01YYK0001yvh,pear
DEBE01YYK0001ytl,kiwi
DEBE01YYK0001xY9,banana
DEBE01YYK0001xQl,kiwi
DEBE01YYK0001xss,pear
DEBE01YYK0001yEL,pear
DEBE01YYK0001yiA,apple
DEBE01YYK0001x9m,gooseberry
DEBE01YYK0001yhI,apple
DEBE01YYK0001xzD,pear
DEBE01YYK0001xBN,pear
DEBE01YYK0001yda,apple
DEBE01YYK0001xpx,gooseberry
DEBE01YYK0001y5c,gooseberry
DEBE01YYK0001yxZ,kiwi
DEBE01YYK0001yUc,gooseberry
DEBE01YYK0001ywE,pear
DEBE01YYK0001xmf,pear
DEBE01YYK0001xyX,kiwi
DEBE01YYK0001xS5,gooseberry
DEBE01YYK0001ykz,gooseberry
DEBE01YYK0001yo8,banana
DEBE01YYK0001xNe,kiwi
DEBE01YYK0001ypl,gooseberry
DEBE01YYK0001xVx,gooseberry
DEBE01YYK0001xhj,banana
DEBE01YYK0001xeC,kiwi
DEBE01YYK0001yhB,banana
DEBE01YYK0001xGt,apple
DEBE01YYK0001ycA,kiwi
DEBE01YYK0001xhk,apple
DEBE01YYK0001ybZ,apple
DEBE01YYK0001yun,kiwi
DEBE01YYK0001yCI,kiwi
DEBE01YYK0001xBx,apple
DEBE01YYK0001yP0,banana
DEBE01YYK0001xJx,gooseberry
DEBE01YYK0001yC3,pear
DEBE01YYK0001yVe,kiwi
DEBE01YYK0001z6x,banana
DEBE01YYK0001zBk,gooseberry
DEBE01YYK0001x5N,banana
DEBE01YYK0001xpB,apple
DEBE01YYK0001yCK,pear
DEBE01YYK0001ynz,apple
DEBE01YYK0001xmt,pear
DEBE01YYK0001xGf,banana
DEBE01YYK0001zAS,apple
DEBE01YYK0001xKz,banana
DEBE01YYK0001xq7,apple
DEBE01YYK0001xCo,pear
DEBE01YYK0001y1b,gooseberry
DEBE01YYK0001xLI,apple
DEBE01YYK0001yQy,apple
DEBE01YYK0001x37,kiwi
DEBE01YYK0001yQv,pear
DEBE01YYK0001xs0,pear
DEBE01YYK0001ySq,kiwi
DEBE01YYK0001xV2,pear
DEBE01YYK0001y1X,kiwi
DEBE01YYK0001yQU,kiwi
DEBE01YYK0001xQ1,pear
DEBE01YYK0001yiE,gooseberry
DEBE01YYK0001zCp,apple
DEBE01YYK0001yoR,gooseberry
DEBE01YYK0001y0e,kiwi
DEBE01YYK0001yk0,pear
DEBE01YYK0001yUi,gooseberry
DEBE01YYK0001yo9,apple
DEBE01YYK0001xX5,kiwi
DEBE01YYK0001yAB,pear
DEBE01YYK0001xdD,gooseberry
DEBE01YYK0001yPW,gooseberry
DEBE01YYK0001yrl,kiwi
DEBE01YYK0001xYp,kiwi
DEBE01YYK0001xFz,banana
DEBE01YYK0001xNw,banana
DEBE01YYK0001z5F,pear
DEBE01YYK0001yw9,pear
DEBE01YYK0001yFs,kiwi
DEBE01YYK0001yVV,pear
DEBE01YYK0001xWa,kiwi
DEBE01YYK0001xni,gooseberry
DEBE01YYK0001y5Y,gooseberry
DEBE01YYK0001xOi,kiwi
DEBE01YYK0001xIN,pear
DEBE01YYK0001xX7,gooseberry
DEBE01YYK0001xeq,kiwi
DEBE01YYK0001yVd,gooseberry
DEBE01YYK0001xVl,apple
DEBE01YYK0001yyM,kiwi
DEBE01YYK0001xZx,gooseberry
DEBE01YYK0001x2b,banana
DEBE01YYK0001xzm,pear
DEBE01YYK0001wzF,gooseberry
DEBE01YYK0001xbW,gooseberry
DEBE01YYK0001yY0,pear
DEBE01YYK0001yq9,gooseberry
DEBE01YYK0001z1G,pear
DEBE01YYK0001xML,apple
DEBE01YYK0001y2I,banana
DEBE01YYK0001y0j,banana
DEBE01YYK0001yRp,pear
DEBE01YYK0001ygn,apple
DEBE01YYK0001yxl,gooseberry
DEBE01YYK0001xXm,pear
DEBE01YYK0001y8P,kiwi
DEBE01YYK0001x1v,gooseberry
DEBE01YYK0001y4H,kiwi
DEBE01YYK0001yR4,gooseberry
DEBE01YYK0001xvq,gooseberry
DEBE01YYK0001xr9,banana
DEBE01YYK0001y6V,banana
DEBE01YYK0001x88,kiwi
DEBE01YYK0001z3z,banana
DEBE01YYK0001yYH,pear
DEBE01YYK0001z5Y,kiwi
DEBE01YYK0001xfM,apple
DEBE01YYK0001xtw,apple
DEBE01YYK0001yDg,banana
DEBE01YYK0001xnJ,apple
DEBE01YYK0001yHm,kiwi
DEBE01YYK0001yZ2,kiwi
DEBE01YYK0001yjV,apple
DEBE01YYK0001x79,banana
DEBE01YYK0001xzo,apple
DEBE01YYK0001yoO,gooseberry
DEBE01YYK0001yxU,banana
DEBE01YYK0001xaT,pear
DEBE01YYK0001xXB,kiwi
DEBE01YYK0001yJd,pear
DEBE01YYK0001x70,gooseberry
DEBE01YYK0001ypo,gooseberry
DEBE01YYK0001yZv,banana
DEBE01YYK0001xeG,gooseberry
DEBE01YYK0001yMW,kiwi
DEBE01YYK0001xP4,gooseberry
DEBE01YYK0001ypP,kiwi
DEBE01YYK0001ysT,banana
DEBE01YYK0001xAe,apple
DEBE01YYK0001y4r,banana
DEBE01YYK0001yn8,banana
DEBE01YYK0001xNY,apple
DEBE01YYK0001yjr,gooseberry
DEBE01YYK0001xWk,pear
DEBE01YYK0001xVj,apple
DEBE01YYK0001x2J,apple
DEBE01YYK0001z2z,kiwi
DEBE01YYK0001xt4,banana
DEBE01YYK0001z95,kiwi
DEBE01YYK0001z5d,kiwi
DEBE01YYK0001xqt,apple
DEBE01YYK0001xWX,pear
DEBE01YYK0001xyl,apple
DEBE01YYK0001xrR,apple
DEBE01YYK0001x2d,gooseberry
DEBE01YYK0001xsS,apple
DEBE01YYK0001xWJ,pear
DEBE01YYK0001yi0,pear
DEBE01YYK0001xXv,gooseberry
DEBE01YYK0001xGZ,apple
DEBE01YYK0001x7L,kiwi
DEBE01YYK0001yw7,pear
DEBE01YYK0001xHI,pear
DEBE01YYK0001xoq,pear
DEBE01YYK0001x4W,kiwi
DEBE01YYK0001xEB,banana
DEBE01YYK0001xJD,banana
DEBE01YYK0001zCD,banana
DEBE01YYK0001xMV,kiwi
DEBE01YYK0001z1D,gooseberry
DEBE01YYK0001x2N,kiwi
DEBE01YYK0001y7G,banana
DEBE01YYK0001y3e,apple
DEBE01YYK0001xUO,apple
DEBE01YYK0001yud,pear
DEBE01YYK0001x5D,apple
DEBE01YYK0001ygl,pear
DEBE01YYK0001yb8,gooseberry
DEBE01YYK0001yuE,kiwi
DEBE01YYK0001y68,apple
DEBE01YYK0001x87,pear
DEBE01YYK0001xQv,gooseberry
DEBE01YYK0001x8v,kiwi
DEBE01YYK0001xxk,pear
DEBE01YYK0001yku,apple
DEBE01YYK0001xz3,gooseberry
DEBE01YYK0001yEX,banana
DEBE01YYK0001xkQ,pear
DEBE01YYK0001yfJ,apple
DEBE01YYK0001xwT,kiwi
DEBE01YYK0001yqy,banana
DEBE01YYK0001yxu,banana
DEBE01YYK0001yYm,pear
DEBE01YYK0001xjy,pear
DEBE01YYK0001z1R,gooseberry
DEBE01YYK0001xUj,pear
DEBE01YYK0001yes,apple
DEBE01YYK0001yZ0,pear
DEBE01YYK0001xI5,banana
DEBE01YYK0001yDo,gooseberry
DEBE01YYK0001xwG,apple
DEBE01YYK0001y4T,apple
DEBE01YYK0001xxO,gooseberry
DEBE01YYK0001xIm,banana
DEBE01YYK0001yMl,gooseberry
DEBE01YYK0001xaE,gooseberry
DEBE01YYK0001x2e,kiwi
DEBE01YYK0001yuW,pear
DEBE01YYK0001ybt,apple
DEBE01YYK0001xCq,banana
DEBE01YYK0001xXR,pear
DEBE01YYK0001yGI,banana
DEBE01YYK0001xxT,banana
DEBE01YYK0001x3I,banana
DEBE01YYK0001x2Y,apple
DEBE01YYK0001xXV,banana
DEBE01YYK0001x1H,apple
DEBE01YYK0001y0b,pear
DEBE01YYK0001yXv,pear
DEBE01YYK0001z5T,apple
DEBE01YYK0001z6b,banana
DEBE01YYK0001yzs,pear
DEBE01YYK0001xDp,gooseberry
DEBE01YYK0001yxr,banana
DEBE01YYK0001xmh,kiwi
DEBE01YYK0001yB4,apple
DEBE01YYK0001xIv,banana
DEBE01YYK0001xjs,banana
DEBE01YYK0001yzq,apple
DEBE01YYK0001xoO,banana
DEBE01YYK0001x5i,kiwi
DEBE01YYK0001x21,banana
DEBE01YYK0001yBQ,kiwi
DEBE01YYK0001xWb,apple
DEBE01YYK0001yZO,pear
DEBE01YYK0001yrm,pear
DEBE01YYK0001xQZ,kiwi
DEBE01YYK0001xDX,banana
DEBE01YYK0001yjS,banana
DEBE01YYK0001xOX,apple
DEBE01YYK0001xyP,kiwi
DEBE01YYK0001yix,gooseberry
DEBE01YYK0001yWK,apple
DEBE01YYK0001yhr,pear
DEBE01YYK0001xho,kiwi
DEBE01YYK0001yZt,kiwi
DEBE01YYK0001y1d,kiwi
DEBE01YYK0001ydn,apple
DEBE01YYK0001xop,pear
DEBE01YYK0001xmQ,kiwi
DEBE01YYK0001xfS,pear
DEBE01YYK0001yth,banana
DEBE01YYK0001xBG,gooseberry
DEBE01YYK0001xjQ,pear
DEBE01YYK0001yJQ,kiwi
DEBE01YYK0001xtp,apple
DEBE01YYK0001z92,apple
DEBE01YYK0001ywr,pear
DEBE01YYK0001yiU,kiwi
DEBE01YYK0001xPp,gooseberry
DEBE01YYK0001xEu,kiwi
DEBE01YYK0001x7D,kiwi
DEBE01YYK0001yGQ,apple
DEBE01YYK0001xRF,pear
DEBE01YYK0001ymj,pear
DEBE01YYK0001y2s,apple
DEBE01YYK0001z2S,banana
DEBE01YYK0001x6K,apple
DEBE01YYK0001xba,gooseberry
DEBE01YYK0001xRn,pear
DEBE01YYK0001xgv,kiwi
DEBE01YYK0001y9E,banana
DEBE01YYK0001yZ4,kiwi
DEBE01YYK0001y3w,kiwi
DEBE01YYK0001ySf,apple
DEBE01YYK0001zEt,banana
DEBE01YYK0001xiY,kiwi
DEBE01YYK0001yUw,apple
DEBE01YYK0001xwC,gooseberry
DEBE01YYK0001ytJ,pear
DEBE01YYK0001z7j,gooseberry
DEBE01YYK0001x73,pear
DEBE01YYK0001zDP,kiwi
DEBE01YYK0001xkG,banana
DEBE01YYK0001yHe,gooseberry
DEBE01YYK0001yqR,gooseberry
DEBE01YYK0001yZT,apple
DEBE01YYK0001yO2,kiwi
DEBE01YYK0001yj0,gooseberry
DEBE01YYK0001xTI,banana
DEBE01YYK0001yNG,apple
DEBE01YYK0001y2N,gooseberry
DEBE01YYK0001xli,apple
DEBE01YYK0001yQx,apple
DEBE01YYK0001y6s,gooseberry
DEBE01YYK0001yqF,apple
DEBE01YYK0001yqT,kiwi
DEBE01YYK0001xut,apple
DEBE01YYK0001x0H,banana
DEBE01YYK0001xH6,pear
DEBE01YYK0001yoq,apple
DEBE01YYK0001x5o,banana
DEBE01YYK0001yXI,apple
DEBE01YYK0001yxF,apple
DEBE01YYK0001xiF,kiwi
DEBE01YYK0001xZb,banana
DEBE01YYK0001x4P,apple
DEBE01YYK0001zBL,kiwi
DEBE01YYK0001xkl,banana
DEBE01YYK0001xR6,pear
DEBE01YYK0001yVn,pear
DEBE01YYK0001zCV,pear
DEBE01YYK0001xxn,apple
DEBE01YYK0001y1e,apple
DEBE01YYK0001y3x,apple
DEBE01YYK0001xKI,gooseberry
DEBE01YYK0001xip,pear
DEBE01YYK0001x1m,apple
DEBE01YYK0001xVK,kiwi
DEBE01YYK0001xdA,banana
DEBE01YYK0001xRA,kiwi
DEBE01YYK0001yaU,kiwi
DEBE01YYK0001xRM,apple
DEBE01YYK0001xzM,gooseberry
DEBE01YYK0001ygI,gooseberry
DEBE01YYK0001xHo,gooseberry
DEBE01YYK0001x6D,banana
DEBE01YYK0001wzY,kiwi
DEBE01YYK0001xOR,kiwi
DEBE01YYK0001xaC,gooseberry
DEBE01YYK0001xb3,kiwi
DEBE01YYK0001xXT,pear
DEBE01YYK0001yAw,gooseberry
DEBE01YYK0001yOy,kiwi
DEBE01YYK0001zEI,apple
DEBE01YYK0001yIK,kiwi
DEBE01YYK0001yde,banana
DEBE01YYK0001xX1,pear
DEBE01YYK0001x47,apple
DEBE01YYK0001xcL,kiwi
DEBE01YYK0001xSm,banana
DEBE01YYK0001xSC,pear
DEBE01YYK0001xwY,apple
DEBE01YYK0001y6i,banana
DEBE01YYK0001yRq,gooseberry
DEBE01YYK0001xs1,pear
DEBE01YYK0001yrs,apple
DEBE01YYK0001xO3,kiwi
DEBE01YYK0001yHz,apple
DEBE01YYK0001xtU,gooseberry
DEBE01YYK0001xtc,kiwi
DEBE01YYK0001yKj,banana
DEBE01YYK0001x6G,gooseberry
DEBE01YYK0001y7X,gooseberry
DEBE01YYK0001xtA,kiwi
DEBE01YYK0001x4M,apple
DEBE01YYK0001xg9,kiwi
DEBE01YYK0001yPk,gooseberry
DEBE01YYK0001x4Q,apple
DEBE01YYK0001x62,apple
DEBE01YYK0001yKi,pear
DEBE01YYK0001yJI,pear
DEBE01YYK0001ynW,gooseberry
DEBE01YYK0001xTl,pear
DEBE01YYK0001xGj,pear
DEBE01YYK0001yn0,gooseberry
DEBE01YYK0001y0z,banana
DEBE01YYK0001xXr,kiwi
DEBE01YYK0001xmw,kiwi
DEBE01YYK0001yqw,pear
DEBE01YYK0001xHE,pear
DEBE01YYK0001x8n,banana
DEBE01YYK0001xwz,banana
DEBE01YYK0001y4s,kiwi
DEBE01YYK0001ybi,gooseberry
DEBE01YYK0001yEW,banana
DEBE01YYK0001y0U,apple
DEBE01YYK0001z2x,gooseberry
DEBE01YYK0001xdK,apple
DEBE01YYK0001y4m,kiwi
DEBE01YYK0001xmU,banana
DEBE01YYK0001xD7,apple
DEBE01YYK0001xYP,kiwi
DEBE01YYK0001yUv,kiwi
DEBE01YYK0001yNk,kiwi
DEBE01YYK0001x6y,apple
DEBE01YYK0001xkm,banana
DEBE01YYK0001yXl,pear
DEBE01YYK0001y9Y,gooseberry
DEBE01YYK0001yrn,pear
DEBE01YYK0001yjM,pear
DEBE01YYK0001xiI,kiwi
DEBE01YYK0001z9R,kiwi
DEBE01YYK0001z7E,gooseberry
DEBE01YYK0001xSf,kiwi
DEBE01YYK0001xps,gooseberry
DEBE01YYK0001yZL,pear
DEBE01YYK0001z7t,gooseberry
DEBE01YYK0001xUI,gooseberry
DEBE01YYK0001xLR,banana
DEBE01YYK0001yhZ,pear
DEBE01YYK0001x55,gooseberry
DEBE01YYK0001x5Q,banana
DEBE01YYK0001z8W,pear
DEBE01YYK0001yHH,apple
DEBE01YYK0001xcQ,apple
DEBE01YYK0001x1N,gooseberry
DEBE01YYK0001xdu,banana
DEBE01YYK0001yVy,kiwi
DEBE01YYK0001xPE,banana
DEBE01YYK0001yio,apple
DEBE01YYK0001yGj,banana
DEBE01YYK0001x5t,apple
DEBE01YYK0001xrK,kiwi
DEBE01YYK0001ytC,gooseberry
DEBE01YYK0001yoP,gooseberry
